sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
hl	0	0	-0.0125	0.016807	2.282051	5.172159	8.384615	5.333333	10	-2.890108	-7.717949	-4.827841	-6.102564	0.161175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.185037	0.4675	0.011875	0.56875	0.025401	NA	NA	NA	NA	NA	NA	NA	NA	0.7443573	0.7574191	0.029825	0.0297771
hl	0.9	0.1	0.9	0.857143	2.532051	5.877453	6.75	4.641026	10	-3.345402	-7.467949	-4.122547	-4.217949	-1.236428	0.974603	2.893811	0.053968	0.514286	8	-1.919207	-7.025397	-5.106189	0.920635	-2.379525	0.142543	0.295	0.019375	0.37375	0.065678	0.0796735	0.0516291	114.871	41.4167	0.4338516	0.0280444	1.020126	73.4543	0.8975349	0.8193184	0.0317651	0.0298025
hl	0.05	0.05	0.05	0.033898	2.7	7.052944	3.453846	3.076923	14	-4.352944	-11.3	-6.947056	-0.753846	-3.976021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142472	0.225	0.0225	0.2925	0.1	0.303039	0.0621038	200	89.3826	1.585054	0.2409352	0.8053913	110.6174	0.8368709	0.8567152	0.0238136	0.0239882
hl	0.075	0.075	0.075	0.051282	2.65	6.817846	3.452564	3.051282	13	-4.167846	-10.35	-6.182154	-0.802564	-3.766564	0	0	0	0	0	0	0	0	0	0	0.147512	0.2475	0.021875	0.31875	0.088384	NA	NA	200	99.1502	NA	NA	0.7016815	100.8498	0.907973	0.9291932	0.0271027	0.0273637
hl	0.05	0.05	0.05	0.033898	3.485897	8.933729	9.898718	6.692308	19	-5.447831	-15.5141	-10.06627	-6.412821	-2.241421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182013	0.225	0.0225	0.2925	0.1	NA	NA	200	102.008	NA	NA	0.6732661	97.992	1.383605	1.240589	0.0382075	0.0349286
hl	0	0	-0.0125	0.016807	3.291026	8.463533	11.63205	7.461538	19	-5.172507	-15.70897	-10.53647	-8.341026	-1.001994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201189	0.4025	0.011875	0.465	0.029503	NA	NA	NA	NA	NA	NA	NA	NA	1.600138	1.271912	0.0438977	0.0391228
hl	0	0	-0.025	0.033898	2.698718	7.52314	6.275641	4.487179	22	-4.824422	-19.30128	-14.47686	-3.576923	-3.035961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140423	0.40125	0.010625	0.46375	0.02648	NA	NA	NA	NA	NA	NA	NA	NA	1.458437	1.199707	0.0467617	0.0425765
hl	0	0	-0.0125	0.016807	3.010256	7.993336	6.117949	4.564103	22	-4.98308	-18.98974	-14.00666	-3.107692	-3.429234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116233	0.37125	0.01125	0.43125	0.030303	NA	NA	NA	NA	NA	NA	NA	NA	1.464637	1.27044	0.0490714	0.0459091
hl	0.825	0.175	0.225	0.051282	4.635897	9.403925	18.95385	11.79487	19	-4.768028	-14.3641	-9.596075	-14.31795	2.390947	0.606061	2.463967	0.018939	0.3125	10	-1.857907	-9.393939	-7.536033	0.587121	-2.151467	0.220893	0.40125	0.010625	0.46375	0.02648	0.115165	0.0185542	143.984	32.2143	1.82567	0.0966108	1.497292	111.7697	1.742799	1.674681	0.0515212	0.0507123
hl	0	0	-0.55	0.296651	4.512821	8.228434	20.51282	12.51282	14	-3.715614	-9.487179	-5.771566	-16	4.284386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282721	0.40125	0.010625	0.46375	0.02648	NA	NA	NA	NA	NA	NA	NA	NA	1.915852	1.771024	0.05479553	0.0532822
hl	0.9	0.1	0.6375	0.372598	4.001282	6.817846	19.02436	11.51282	9	-2.816564	-4.998718	-2.182154	-15.02308	4.694975	1.57619	4.823018	13.22381	7.4	8	-3.246827	-6.42381	-3.176982	-11.64762	2.576982	0.296706	0.43375	0.01125	0.49875	0.025937	0.112775	0.0274497	135.517	50.5833	1.413039	0.0853253	0.9854756	84.9337	1.925046	1.884781	0.0673232	0.0649252
hl	0	0	-0.0125	0.016807	4.533333	8.228434	22.54359	13.53846	12	-3.695101	-7.466667	-3.771566	-18.01026	5.310027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282572	0.43375	0.01125	0.49875	0.025937	NA	NA	NA	NA	NA	NA	NA	NA	1.783705	1.912108	0.0650235	0.0646709
hl	0	0	-0.0125	0.016807	4.232051	7.758238	26.38333	15.30769	11	-3.526187	-6.767949	-3.241762	-22.15128	7.549454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.344277	0.46625	0.010625	0.53375	0.022788	NA	NA	NA	NA	NA	NA	NA	NA	1.741671	1.82934	0.065377	0.0646369
hl	0	0	-0.0125	0.016807	3.885897	7.288042	24.9859	14.4359	10	-3.402144	-6.114103	-2.711958	-21.1	7.147856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.366978	0.46625	0.010625	0.53375	0.022788	NA	NA	NA	NA	NA	NA	NA	NA	1.740433	1.832811	0.0653598	0.0652921
hl	0.925	0.075	0.475	0.238414	3.783333	7.993336	17.90897	10.84615	8	-4.210003	-4.216667	-0.006664	-14.12564	2.852818	0.426426	1.437277	0.018018	0.222222	4	-1.010851	-3.573574	-2.562723	0.408408	-1.215055	0.532455	0.53625	0.010625	0.60875	0.019814	0.111662	0.0404568	142.724	77.5	1.015242	0.0712052	0.6106348	65.224	1.875039	1.980413	0.0703324	0.0694888
hl	0	0	-0.0125	0.016807	4.265385	9.168827	21.42692	12.84615	10	-4.903442	-5.734615	-0.831173	-17.16154	3.677327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496667	0.50125	0.01125	0.57125	0.022444	NA	NA	NA	NA	NA	NA	NA	NA	1.771113	2.05163	0.0691848	0.0726545
hl	0.925	0.075	0.45	0.220444	4.689744	9.639023	24.95128	14.82051	8	-4.94928	-3.310256	1.639023	-20.26154	5.18149	0.48048	1.676824	0.01952	0.25	5	-1.196343	-4.51952	-3.323176	0.460961	-1.426824	0.497009	0.57125	0.00875	0.64625	0.015317	0.111762	0.0405685	142.998	81.3333	1.01338	0.0711935	0.5642751	61.6647	1.852955	1.902285	0.0701203	0.0686577
hl	0.95	0.05	0.1	0.037736	4.021795	10.34432	16.43974	10.23077	15	-6.322523	-10.97821	-4.655682	-12.41795	-0.113548	1.728307	7.140161	11.73115	6.72973	21	-5.411853	-19.27169	-13.85984	-10.00285	-0.410431	0.331962	0.37375	0.01375	0.43375	0.036789	0.105276	0.104487	128.488	165.5	0.007522811	0.000789	-0.2531357	37.012	1.720565	1.771364	0.0633752	0.0634487
hl	0	0	-0.0125	0.016807	3.497436	9.403925	16.4	9.948718	15	-5.906489	-11.50256	-5.596075	-12.90256	0.544793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.314565	0.37375	0.01375	0.43375	0.036789	NA	NA	NA	NA	NA	NA	NA	NA	1.751593	1.752724	0.0645025	0.0640365
hl	0	0	-0.1375	0.061718	1.147436	5.172159	5.878205	3.512821	18	-4.024723	-16.85256	-12.82784	-4.730769	-1.659338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.191074	0.4975	0.0075	0.5325	0.015075	NA	NA	NA	NA	NA	NA	NA	NA	1.985768	1.969944	0.0710491	0.0739483
hl	0.025	0.025	0.025	0.016807	1.247436	5.642355	9.778205	5.512821	18	-4.394919	-16.75256	-12.35764	-8.530769	-0.129535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174486	0.4975	0.0075	0.5325	0.015075	NA	NA	NA	NA	NA	NA	NA	NA	1.703426	1.762615	0.061417	0.0659405
hl	0.025	0.025	-0.2625	0.127604	1.397436	6.347649	11.6282	6.512821	21	-4.950214	-19.60256	-14.65235	-10.23077	0.165171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.211578	0.4975	0.0075	0.5325	0.015075	NA	NA	NA	NA	NA	NA	NA	NA	1.767478	1.59773	0.0640345	0.0645935
hl	0	0	-0.075	0.026316	1.639744	6.817846	15.33461	8.487179	20	-5.178102	-18.36026	-13.18215	-13.69487	1.669334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231338	0.4975	0.0075	0.5325	0.015075	NA	NA	NA	NA	NA	NA	NA	NA	1.603139	1.599665	0.0619749	0.0649207
hl	0	0	-0.4125	0.194357	1.879487	7.288042	15.35128	8.615385	20	-5.408555	-18.12051	-12.71196	-13.4718	1.327343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265581	0.435	0.0125	0.5325	0.028736	NA	NA	NA	NA	NA	NA	NA	NA	1.71369	1.598726	0.0649814	0.0633722
hl	0.025	0.025	0.025	0.016807	2.35	7.052944	9.598718	5.974359	19	-4.702944	-16.65	-11.94706	-7.248718	-1.078585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196893	0.345	0.014375	0.43125	0.041667	NA	NA	NA	NA	NA	NA	NA	NA	1.428866	1.278969	0.0588935	0.0551014
hl	0	0	-0.0125	0.016807	2.535897	6.112551	8.746154	5.641026	15	-3.576654	-12.4641	-8.887449	-6.210256	-0.471526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220981	0.43625	0.01375	0.53375	0.031519	NA	NA	NA	NA	NA	NA	NA	NA	1.573934	1.420305	0.0640707	0.0585873
hl	0.025	0.025	-0.225	0.103896	2.797436	6.347649	10.22821	6.512821	15	-3.550214	-12.20256	-8.652351	-7.430769	0.165171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243617	0.43625	0.01375	0.53375	0.031519	NA	NA	NA	NA	NA	NA	NA	NA	1.60002	1.477063	0.0644851	0.059601
hl	0	0	-0.0125	0.016807	4.167949	7.758238	11.47308	7.820513	15	-3.590289	-10.83205	-7.241762	-7.305128	0.062275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.281297	0.3775	0.0175	0.4975	0.046358	NA	NA	NA	NA	NA	NA	NA	NA	1.470934	1.644084	0.0532564	0.0565429
hl	0	0	-0.0125	0.016807	4.576923	8.463533	14.80769	9.692308	16	-3.886609	-11.42308	-7.536467	-10.23077	1.228775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265875	0.34875	0.018125	0.46375	0.051971	NA	NA	NA	NA	NA	NA	NA	NA	1.408604	1.509705	0.055141	0.0557749
hl	0.025	0.025	-0.4875	0.236264	3.814103	7.288042	13.16026	8.487179	13	-3.473939	-9.185897	-5.711958	-9.346154	1.199138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243532	0.37875	0.01875	0.49875	0.049505	NA	NA	NA	NA	NA	NA	NA	NA	1.495576	1.571258	0.0639199	0.0650378
hl	0	0	-0.0125	0.016807	1.737179	3.996668	6.724359	4.230769	8	-2.259489	-6.262821	-4.003332	-4.987179	0.234101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215075	0.5025	0.0125	0.6075	0.024876	NA	NA	NA	NA	NA	NA	NA	NA	1.233549	1.05614	0.063604	0.0598835
hl	1	0	0.2	0.091346	0.992308	4.231766	13.67436	7.333333	10	-3.239459	-9.007692	-5.768234	-12.68205	3.101567	0.992308	4.231766	13.67436	7.333333	10	-3.239459	-9.007692	-5.768234	-12.68205	3.101567	0.353534	0.61	0.009375	0.72625	0.015369	NA	NA	NA	NA	NA	NA	NA	NA	1.426779	1.252535	0.0714991	0.0704935
hl	0.025	0.025	0.025	0.016807	1.339744	5.642355	17.58333	9.461538	13	-4.302611	-11.66026	-7.357645	-16.24359	3.819183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.478726	0.57375	0.01125	0.68625	0.019608	NA	NA	NA	NA	NA	NA	NA	NA	1.421047	1.270577	0.0662925	0.0637874
hl	0	0	-0.05	0.030172	1.032051	3.526472	9.583333	5.307692	6	-2.494421	-4.967949	-2.473528	-8.551282	1.78122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.547098	0.6475	0.0075	0.7275	0.011583	NA	NA	NA	NA	NA	NA	NA	NA	1.647494	1.405244	0.0810375	0.0763334
hl	0	0	-0.0125	0.016807	0.634615	1.880785	3.724359	2.179487	3	-1.24617	-2.365385	-1.119215	-3.089744	0.298702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236964	0.68625	0.005625	0.76875	0.008197	NA	NA	NA	NA	NA	NA	NA	NA	1.767167	1.530873	0.0825348	0.0780028
hl	0	0	-0.0375	0.051282	0.732051	2.115883	5.575641	3.153846	3	-1.383832	-2.267949	-0.884117	-4.84359	1.037963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.082594	0.64625	0.00625	0.72625	0.009671	NA	NA	NA	NA	NA	NA	NA	NA	1.727986	1.46934	0.0818554	0.0766361
hl	0	0	-0.0125	0.016807	0.834615	2.821178	3.626923	2.230769	8	-1.986562	-7.165385	-5.178822	-2.792308	-0.590408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001101	0.5	0.01	0.57	0.02	NA	NA	NA	NA	NA	NA	NA	NA	1.387635	1.213278	0.0716464	0.0667582
hl	0.025	0.025	0.025	0.016807	0.984615	3.291374	5.579487	3.282051	8	-2.306758	-7.015385	-4.708626	-4.594872	-0.009322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001411	0.46625	0.010625	0.53375	0.022788	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.176272	NA	0.0610221
hl	0.05	0.05	0.05	0.033898	1.084615	3.76157	5.582051	3.333333	10	-2.676955	-8.915385	-6.23843	-4.497436	-0.428237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001357	0.43375	0.01125	0.49875	0.025937	NA	NA	156.5	117.419	NA	NA	0.2873073	39.081	NA	NA	NA	NA
hl	0	0	-0.1125	0.042042	1.166667	3.996668	9.192308	5.179487	11	-2.830001	-9.833333	-7.003332	-8.025641	1.182819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074788	0.53375	0.008125	0.60625	0.015222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hl	0.875	0.125	-0.125	0.086957	4.907692	10.57942	9.65641	7.282051	22	-5.671723	-17.09231	-11.42058	-4.748718	-3.297364	3.186555	8.256014	6.166387	4.676471	20	-5.06946	-16.81345	-11.74399	-2.979832	-3.579544	0.016989	0.05875	0.03625	0.08875	0.617021	NA	NA	48.5101	54.8	NA	NA	-0.1219182	6.2899	-0.4957593	-0.3131704	0.0145212	0.0083748
hl	0.025	0.025	0.025	0.016807	5.134615	11.04961	11.22436	8.179487	24	-5.914997	-18.86538	-12.95039	-6.089744	-2.870125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016207	0.0475	0.0375	0.0675	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.4033909	-0.3916282	0.0144921	0.0142171
hl	0.05	0.05	0.05	0.033898	4.961538	11.28471	13.19231	9.076923	25	-6.323172	-20.03846	-13.71529	-8.230769	-2.207787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02715	0.0475	0.0375	0.0675	0.789474	0.143756	0.0355896	188.5	52.0562	1.396064	0.1081664	1.286774	136.4438	-0.3585881	-0.3126384	0.0138943	0.0118131
hl	0	0	-0.025	0.033898	5.523077	11.99	14.98974	10.25641	24	-6.466928	-18.47692	-12.01	-9.466667	-1.733594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045826	0.0475	0.0375	0.0675	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.3502585	-0.1614366	0.0153232	0.0063733
hl	0	0	-0.0125	0.016807	5.387179	11.51981	20.04872	12.71795	21	-6.132629	-15.61282	-9.480192	-14.66154	1.198141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111598	0.11375	0.02375	0.14375	0.208791	NA	NA	NA	NA	NA	NA	NA	NA	-0.2681001	-0.1888487	0.012762	0.0086098
hl	0	0	-0.0125	0.016807	5.434615	11.28471	20.66795	13.05128	17	-5.850095	-11.56538	-5.71529	-15.23333	1.766572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184392	0.13875	0.033125	0.22	0.238739	NA	NA	NA	NA	NA	NA	NA	NA	-0.2598769	-0.08741186	0.0130238	0.0039946
hl	0	0	-0.0125	0.016807	5.494872	11.75491	20.65897	13.07692	18	-6.260035	-12.50513	-6.245094	-15.1641	1.322017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.176814	0.0875	0.0475	0.1475	0.542857	NA	NA	NA	NA	NA	NA	NA	NA	-0.2550265	-0.1601651	0.0124772	0.0075685
hl	0.1	0.1	0.1	0.068966	5.165385	11.28471	18.98846	12.07692	19	-6.119325	-13.83461	-7.71529	-13.82308	0.792213	7.833333	7.090909	7.5	7.666667	4	0.742424	3.833333	3.090909	0.333333	0.575758	0.164071	0.0875	0.0475	0.1475	0.542857	0.0382326	0.0528532	38.25	81.3071	-0.3238297	0.0146206	-0.7540898	43.0571	-0.2784805	-0.2016481	0.0135521	0.009583
hl	0.025	0.025	0.025	0.016807	5.165385	11.28471	18.98846	12.07692	19	-6.119325	-13.83461	-7.71529	-13.82308	0.792213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164071	0.0875	0.0475	0.1475	0.542857	NA	NA	NA	NA	NA	NA	NA	NA	-0.2971864	-0.2200526	0.0143342	0.0103652
hl	0	0	-0.025	0.033898	4.611538	10.57942	15.64487	10.1282	19	-5.967877	-14.38846	-8.420584	-11.03333	-0.451211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174914	0.0875	0.0475	0.1475	0.542857	NA	NA	NA	NA	NA	NA	NA	NA	-0.111761	-0.1509734	0.0052699	0.0073073
hl	0.025	0.025	0.025	0.016807	3.247436	9.874121	2.034615	2.641026	26	-6.626685	-22.75256	-16.12588	1.212821	-7.233096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123485	0.07375	0.03375	0.10375	0.457627	NA	NA	NA	NA	NA	NA	NA	NA	0.1556931	-0.1495664	0.0050922	0.005885
hl	0.025	0.025	0.025	0.016807	3.057692	9.639023	2.019231	2.538462	27	-6.581331	-23.94231	-17.36098	1.038462	-7.100562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101481	0.09125	0.02875	0.12875	0.315068	NA	NA	NA	NA	NA	NA	NA	NA	0.1769345	-0.1000809	0.0059984	0.0040363
hl	0.025	0.025	0.025	0.016807	2.803846	7.758238	0.221795	1.512821	22	-4.954392	-19.19615	-14.24176	2.582051	-6.245418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127949	0.07625	0.045625	0.12	0.598361	NA	NA	NA	NA	NA	NA	NA	NA	0.1524042	-0.3229543	0.0053818	0.0146748
hl	0	0	-0.0125	0.016807	2.853846	7.993336	0.223077	1.538462	23	-5.13949	-20.14615	-15.00666	2.630769	-6.454875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124092	0.07625	0.045625	0.12	0.598361	NA	NA	NA	NA	NA	NA	NA	NA	0.07720589	-0.2458061	0.0029038	0.0111143
hl	0	0	-0.0125	0.016807	2.60641	7.052944	0.214103	1.410256	20	-4.446534	-17.39359	-12.94706	2.392308	-5.642687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106609	0.07625	0.045625	0.12	0.598361	NA	NA	NA	NA	NA	NA	NA	NA	-0.006665306	-0.2445571	0.0002598	0.0109051
hl	0.025	0.025	0.025	0.016807	1.833333	5.877453	0.115385	0.974359	19	-4.04412	-17.16667	-13.12255	1.717949	-4.903094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04337	0.19	0.03	0.29	0.157895	NA	NA	NA	NA	NA	NA	NA	NA	0.4124878	0.1406072	0.0200561	0.0079468
hl	0	0	-0.0625	0.024348	1.279487	4.701963	0.053846	0.666667	16	-3.422475	-14.72051	-11.29804	1.225641	-4.035296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	0.34375	0.013125	0.40125	0.038182	NA	NA	NA	NA	NA	NA	NA	NA	0.4950965	0.2210545	0.0240958	0.012509
hl	0.025	0.025	0.025	0.016807	2.080769	5.877453	3.816667	2.948718	14	-3.796684	-11.91923	-8.122547	-1.735897	-2.928735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126918	0.20625	0.025625	0.29125	0.124242	NA	NA	NA	NA	NA	NA	NA	NA	0.1477123	0.1118102	0.0081556	0.0063892
hl	0	0	-0.025	0.008475	2.965385	7.52314	3.957692	3.461538	19	-4.557755	-16.03461	-11.47686	-0.992308	-4.061602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131387	0.06875	0.04625	0.09875	0.672727	NA	NA	NA	NA	NA	NA	NA	NA	-0.2291391	-0.2316793	0.0106123	0.0106509
hl	0	0	-0.0125	0.016807	2.720513	7.52314	0.253846	1.487179	23	-4.802627	-20.27949	-15.47686	2.466667	-6.035961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131038	0.08125	0.05875	0.12625	0.723077	NA	NA	NA	NA	NA	NA	NA	NA	-0.2492635	-0.2491116	0.0111441	0.0109891
hl	0	0	-0.0125	0.016807	2.658974	8.228434	4.110256	3.384615	25	-5.56946	-22.34103	-16.77157	-1.451282	-4.843819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178163	0.085	0.054375	0.1375	0.639706	NA	NA	NA	NA	NA	NA	NA	NA	-0.3176183	-0.1549371	0.0144801	0.0063963
hl	0	0	-0.0125	0.016807	3.084615	8.698631	6.146154	4.615385	24	-5.614015	-20.91539	-15.30137	-3.061538	-4.083246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140822	0.08	0.049375	0.12375	0.617188	NA	NA	NA	NA	NA	NA	NA	NA	-0.2598665	-0.1298819	0.0109725	0.005116
hl	0.025	0.025	0.025	0.016807	3.034615	8.463533	6.144872	4.589744	23	-5.428917	-19.96539	-14.53647	-3.110256	-3.873789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144826	0.08625	0.055625	0.13875	0.644928	NA	NA	NA	NA	NA	NA	NA	NA	-0.2454175	-0.09309635	0.0106093	0.0037334
hl	0	0	-0.0125	0.016807	2.861538	8.933729	6.061538	4.461538	24	-6.07219	-21.13846	-15.06627	-3.2	-4.47219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.163867	0.0975	0.046875	0.165	0.480769	NA	NA	NA	NA	NA	NA	NA	NA	-0.3274116	-0.02578879	0.0143143	0.0009344
hl	0.025	0.025	0.025	0.016807	3.132051	7.993336	4.303846	3.717949	20	-4.861285	-16.86795	-12.00666	-1.171795	-4.275388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.033175	0.08125	0.04125	0.13125	0.507692	NA	NA	NA	NA	NA	NA	NA	NA	-0.4699841	-0.3160866	0.0200182	0.0124527
